frame,time_min,hyphal_area_px,hyphal_area_um2,hyphal_length_px,hyphal_length_um,branch_points,raw_junction_pixel_count,normalized_branch_point_count,tip_count,skan_graph_branches,skan_terminal_branches,skan_junction_to_junction_branches,length_growth_um_per_min,area_growth_um2_per_min,branch_growth_per_min
435,435.0,10108,10108.0,397.2203461105329,397.2203461105329,3,8,3,19,14,7,1,6.656854249492369,204.0,0.0
436,436.0,10108,10108.0,397.2203461105329,397.2203461105329,3,8,3,19,14,7,1,0.0,0.0,0.0
437,437.0,10295,10295.0,403.22034611053294,403.22034611053294,3,8,3,21,15,7,1,6.000000000000057,187.0,0.0
438,438.0,10374,10374.0,416.1198410471445,416.1198410471445,3,8,3,19,14,7,1,12.899494936611575,79.0,0.0
439,439.0,10554,10554.0,442.46298679765215,442.46298679765215,3,8,3,17,13,7,1,26.34314575050763,180.0,0.0
440,440.0,10948,10948.0,478.01933598375626,478.01933598375626,5,15,5,19,17,9,3,35.556349186104114,394.0,2.0
441,441.0,10445,10445.0,424.19090885901,424.19090885901,4,12,4,20,16,10,1,-53.82842712474627,-503.0,-1.0
442,442.0,10446,10446.0,423.77669529663694,423.77669529663694,4,12,4,20,16,10,1,-0.4142135623730496,1.0,0.0
443,443.0,10507,10507.0,435.33304448274095,435.33304448274095,4,12,4,20,16,10,1,11.556349186104,61.0,0.0
444,444.0,10413,10413.0,429.26197667087547,429.26197667087547,4,12,4,20,16,10,1,-6.0710678118654755,-94.0,0.0
445,445.0,10753,10753.0,447.16147160748716,447.16147160748716,4,12,4,20,16,10,1,17.89949493661169,340.0,0.0
446,446.0,10382,10382.0,425.36248173426384,425.36248173426384,4,12,4,20,16,10,1,-21.79898987322332,-371.0,0.0
447,447.0,10726,10726.0,457.84776310850236,457.84776310850236,3,8,3,17,13,7,1,32.485281374238525,344.0,-1.0
448,448.0,10741,10741.0,458.84776310850236,458.84776310850236,3,8,3,17,13,7,1,1.0,15.0,0.0
449,449.0,10544,10544.0,453.19090885901,453.19090885901,3,8,3,17,13,7,1,-5.656854249492369,-197.0,0.0
450,450.0,10478,10478.0,423.84776310850236,423.84776310850236,3,8,3,19,14,7,1,-29.34314575050763,-66.0,0.0
451,451.0,10595,10595.0,438.0193359837562,438.0193359837562,4,12,4,21,17,10,1,14.171572875253844,117.0,1.0
452,452.0,10694,10694.0,461.01933598375615,461.01933598375615,3,8,3,17,13,7,1,22.999999999999943,99.0,-1.0
453,453.0,10566,10566.0,452.8772003600252,452.8772003600252,3,8,3,17,13,7,1,-8.142135623730951,-128.0,0.0
454,454.0,10566,10566.0,452.8772003600252,452.8772003600252,3,8,3,17,13,7,1,0.0,0.0,0.0
455,455.0,10746,10746.0,440.9188309203679,440.9188309203679,4,12,4,20,16,10,1,-11.958369439657304,180.0,1.0
456,456.0,10522,10522.0,426.4335495461293,426.4335495461293,4,12,4,20,16,10,1,-14.485281374238582,-224.0,0.0
457,457.0,10234,10234.0,406.5340546095177,406.5340546095177,3,8,3,19,14,7,1,-19.89949493661163,-288.0,-1.0
458,458.0,10766,10766.0,460.94826817189073,460.94826817189073,4,12,4,18,15,8,2,54.41421356237305,532.0,1.0
459,459.0,10941,10941.0,459.5340546095176,459.5340546095176,4,11,4,18,15,8,2,-1.4142135623731065,175.0,0.0
460,460.0,10958,10958.0,460.5340546095176,460.5340546095176,4,11,4,18,15,8,2,1.0,17.0,0.0
461,461.0,10433,10433.0,425.94826817189073,425.94826817189073,4,9,4,20,16,8,2,-34.58578643762689,-525.0,0.0
462,462.0,10512,10512.0,437.0904037956217,437.0904037956217,4,9,4,20,16,8,2,11.142135623730951,79.0,0.0
463,463.0,10770,10770.0,459.4041122946065,459.4041122946065,5,13,5,21,18,11,2,22.313708498984795,258.0,1.0
464,464.0,10937,10937.0,458.1614716074871,458.1614716074871,5,12,5,21,18,11,2,-1.2426406871193763,167.0,0.0
465,465.0,10799,10799.0,455.57568516986026,455.57568516986026,5,13,5,21,18,11,2,-2.5857864376268367,-138.0,0.0
466,466.0,10799,10799.0,455.57568516986026,455.57568516986026,5,13,5,21,18,11,2,0.0,0.0,0.0
467,467.0,11055,11055.0,471.3036072312181,471.3036072312181,5,13,5,21,18,11,2,15.727922061357845,256.0,0.0
468,468.0,10755,10755.0,452.16147160748716,452.16147160748716,5,13,5,21,18,11,2,-19.14213562373095,-300.0,0.0
469,469.0,10938,10938.0,465.4751801064719,465.4751801064719,5,13,5,21,18,11,2,13.313708498984738,183.0,0.0
470,470.0,10484,10484.0,439.64675298172574,439.64675298172574,4,9,4,20,16,8,2,-25.828427124746156,-454.0,-1.0
471,471.0,10962,10962.0,457.64675298172574,457.64675298172574,4,9,4,20,16,8,2,18.0,478.0,0.0
472,472.0,10962,10962.0,457.64675298172574,457.64675298172574,4,9,4,20,16,8,2,0.0,0.0,0.0
473,473.0,10630,10630.0,440.9188309203679,440.9188309203679,4,9,4,20,16,8,2,-16.727922061357845,-332.0,0.0
474,474.0,10653,10653.0,445.1614716074872,445.1614716074872,4,9,4,20,16,8,2,4.242640687119319,23.0,0.0
475,475.0,10619,10619.0,442.57568516986026,442.57568516986026,5,12,5,21,18,11,2,-2.5857864376269504,-34.0,1.0
476,476.0,10979,10979.0,475.2741699796952,475.2741699796952,5,13,5,20,18,11,2,32.69848480983495,360.0,0.0
477,477.0,10824,10824.0,457.3036072312181,457.3036072312181,5,13,5,21,18,11,2,-17.970562748477107,-155.0,0.0
478,478.0,10801,10801.0,455.889393668845,455.889393668845,5,13,5,21,18,11,2,-1.4142135623731065,-23.0,0.0
479,479.0,10614,10614.0,439.74725804511405,439.74725804511405,4,9,4,20,16,8,2,-16.14213562373095,-187.0,-1.0
480,480.0,10325,10325.0,427.333044482741,427.333044482741,4,9,4,20,16,8,2,-12.41421356237305,-289.0,0.0
481,481.0,11062,11062.0,464.13203435596427,464.13203435596427,4,9,4,20,16,8,2,36.79898987322326,737.0,0.0
482,482.0,10470,10470.0,422.9188309203679,422.9188309203679,3,5,3,19,14,7,1,-41.21320343559637,-592.0,-1.0
483,483.0,10643,10643.0,429.9898987322333,429.9898987322333,3,5,3,19,14,7,1,7.071067811865419,173.0,0.0
484,484.0,10643,10643.0,429.9898987322333,429.9898987322333,3,5,3,19,14,7,1,0.0,0.0,0.0
485,485.0,10944,10944.0,447.06096654409885,447.06096654409885,4,9,4,22,17,10,1,17.071067811865532,301.0,1.0
486,486.0,11012,11012.0,459.3746750430836,459.3746750430836,4,9,4,20,16,10,1,12.313708498984738,68.0,0.0
487,487.0,10874,10874.0,453.1320343559643,453.1320343559643,4,9,4,20,16,10,1,-6.242640687119263,-138.0,0.0
488,488.0,11119,11119.0,471.61731573020285,471.61731573020285,5,9,5,21,18,11,2,18.485281374238525,245.0,1.0
489,489.0,10752,10752.0,444.50461735799473,444.50461735799473,4,9,4,20,16,10,1,-27.112698372208115,-367.0,-1.0
490,490.0,10757,10757.0,444.50461735799473,444.50461735799473,4,9,4,20,16,10,1,0.0,5.0,0.0
491,491.0,10933,10933.0,448.16147160748716,448.16147160748716,4,9,4,20,16,10,1,3.656854249492426,176.0,0.0
492,492.0,10537,10537.0,418.01933598375626,418.01933598375626,3,5,3,19,14,7,1,-30.142135623730894,-396.0,-1.0
493,493.0,10609,10609.0,429.333044482741,429.333044482741,3,5,3,19,14,7,1,11.313708498984738,72.0,0.0
494,494.0,10647,10647.0,430.333044482741,430.333044482741,3,5,3,19,14,7,1,1.0,38.0,0.0
495,495.0,10669,10669.0,430.333044482741,430.333044482741,3,5,3,19,14,7,1,0.0,22.0,0.0
496,496.0,10669,10669.0,430.333044482741,430.333044482741,3,5,3,19,14,7,1,0.0,0.0,0.0
497,497.0,10378,10378.0,418.0193359837562,418.0193359837562,3,5,3,19,14,7,1,-12.313708498984795,-291.0,0.0
498,498.0,11261,11261.0,464.2031021678298,464.2031021678298,4,6,4,20,16,10,1,46.18376618407359,883.0,1.0
499,499.0,11214,11214.0,461.71782079359116,461.71782079359116,4,8,4,20,16,10,1,-2.485281374238639,-47.0,0.0
500,500.0,10566,10566.0,430.4041122946064,430.4041122946064,3,5,3,19,14,7,1,-31.313708498984738,-648.0,-1.0
501,501.0,10513,10513.0,425.9188309203679,425.9188309203679,3,5,3,19,14,7,1,-4.485281374238525,-53.0,0.0
502,502.0,10511,10511.0,427.9188309203679,427.9188309203679,3,5,3,19,14,7,1,2.0,-2.0,0.0
503,503.0,11019,11019.0,451.64675298172574,451.64675298172574,3,5,3,19,14,7,1,23.727922061357845,508.0,0.0
504,504.0,10728,10728.0,437.1614716074872,437.1614716074872,3,5,3,19,14,7,1,-14.485281374238525,-291.0,0.0
505,505.0,10295,10295.0,416.19090885901,416.19090885901,3,7,3,19,14,7,1,-20.97056274847722,-433.0,0.0
506,506.0,10405,10405.0,422.19090885901005,422.19090885901005,4,11,4,20,16,10,1,6.000000000000057,110.0,1.0
507,507.0,10747,10747.0,449.7472580451141,449.7472580451141,4,11,4,20,16,10,1,27.556349186104057,342.0,0.0
508,508.0,10747,10747.0,449.7472580451141,449.7472580451141,4,11,4,20,16,10,1,0.0,0.0,0.0
509,509.0,10552,10552.0,433.94826817189073,433.94826817189073,4,11,4,20,16,10,1,-15.798989873223377,-195.0,0.0
510,510.0,10568,10568.0,437.5046173579948,437.5046173579948,4,11,4,20,16,10,1,3.5563491861040575,16.0,0.0
511,511.0,10410,10410.0,421.04877323527904,421.04877323527904,4,11,4,20,16,10,1,-16.455844122715746,-158.0,0.0
512,512.0,10754,10754.0,445.6051224213831,445.6051224213831,5,14,5,21,18,11,2,24.556349186104057,344.0,1.0
513,513.0,10157,10157.0,412.4629867976522,412.4629867976522,3,7,3,19,14,7,1,-33.142135623730894,-597.0,-2.0
514,514.0,10157,10157.0,412.4629867976522,412.4629867976522,3,7,3,19,14,7,1,0.0,0.0,0.0
515,515.0,10411,10411.0,412.9777054234136,412.9777054234136,3,7,3,19,14,7,1,0.514718625761418,254.0,0.0
516,516.0,10247,10247.0,402.5634918610405,402.5634918610405,3,7,3,19,14,7,1,-10.414213562373106,-164.0,0.0
517,517.0,10560,10560.0,419.7056274847714,419.7056274847714,3,7,3,19,14,7,1,17.142135623730894,313.0,0.0
518,518.0,10009,10009.0,395.97770542341357,395.97770542341357,3,7,3,19,14,7,1,-23.727922061357845,-551.0,0.0
519,519.0,10769,10769.0,441.5046173579948,441.5046173579948,4,10,4,20,16,10,1,45.52691193458122,760.0,1.0
520,520.0,10786,10786.0,442.0904037956217,442.0904037956217,4,10,4,20,16,10,1,0.5857864376268935,17.0,0.0
521,521.0,10481,10481.0,426.0193359837562,426.0193359837562,4,10,4,20,16,10,1,-16.071067811865476,-305.0,0.0
522,522.0,10297,10297.0,422.3624817342638,422.3624817342638,3,7,3,19,14,7,1,-3.656854249492426,-184.0,-1.0
523,523.0,10327,10327.0,418.7056274847714,418.7056274847714,4,11,4,20,16,10,1,-3.656854249492369,30.0,1.0
524,524.0,10426,10426.0,417.87720036002526,417.87720036002526,3,7,3,19,14,7,1,-0.8284271247461561,99.0,-1.0
525,525.0,10316,10316.0,413.97770542341357,413.97770542341357,3,7,3,21,15,7,1,-3.8994949366116884,-110.0,0.0
526,526.0,10316,10316.0,413.97770542341357,413.97770542341357,3,7,3,21,15,7,1,0.0,0.0,0.0
527,527.0,10913,10913.0,452.2203461105329,452.2203461105329,3,8,3,19,14,7,1,38.24264068711932,597.0,0.0
528,528.0,10763,10763.0,448.2203461105329,448.2203461105329,3,8,3,19,14,7,1,-4.0,-150.0,0.0
529,529.0,11007,11007.0,453.19090885901005,453.19090885901005,4,9,4,20,16,10,1,4.970562748477164,244.0,1.0
530,530.0,10879,10879.0,452.0193359837562,452.0193359837562,4,12,4,20,16,10,1,-1.171572875253844,-128.0,0.0
531,531.0,10987,10987.0,451.36248173426384,451.36248173426384,4,12,4,20,16,10,1,-0.656854249492369,108.0,0.0
532,532.0,10985,10985.0,451.36248173426384,451.36248173426384,4,12,4,20,16,10,1,0.0,-2.0,0.0
533,533.0,10691,10691.0,438.97770542341357,438.97770542341357,4,12,4,20,16,10,1,-12.38477631085027,-294.0,0.0
534,534.0,10905,10905.0,447.2914139223983,447.2914139223983,4,12,4,20,16,10,1,8.313708498984738,214.0,0.0
535,535.0,10878,10878.0,438.0487732352791,438.0487732352791,3,8,3,21,15,7,1,-9.242640687119206,-27.0,-1.0
536,536.0,11068,11068.0,457.7056274847714,457.7056274847714,4,11,4,22,17,10,1,19.656854249492312,190.0,1.0
537,537.0,10666,10666.0,427.97770542341357,427.97770542341357,3,8,3,19,14,7,1,-29.727922061357845,-402.0,-1.0
538,538.0,10666,10666.0,427.97770542341357,427.97770542341357,3,8,3,19,14,7,1,0.0,0.0,0.0
539,539.0,10809,10809.0,429.634559672906,429.634559672906,3,8,3,19,14,7,1,1.6568542494924259,143.0,0.0
540,540.0,10281,10281.0,408.1492782986674,408.1492782986674,3,8,3,19,14,7,1,-21.485281374238582,-528.0,0.0
541,541.0,10525,10525.0,414.73506473629425,414.73506473629425,3,8,3,19,14,7,1,6.585786437626837,244.0,0.0
542,542.0,10806,10806.0,442.7766952966369,442.7766952966369,4,12,4,20,16,10,1,28.04163056034264,281.0,1.0
543,543.0,10410,10410.0,413.2203461105329,413.2203461105329,3,8,3,19,14,7,1,-29.556349186104,-396.0,-1.0
544,544.0,10407,10407.0,413.634559672906,413.634559672906,3,8,3,19,14,7,1,0.41421356237310647,-3.0,0.0
545,545.0,10081,10081.0,397.3208511739212,397.3208511739212,3,8,3,19,14,7,1,-16.313708498984795,-326.0,0.0
546,546.0,10505,10505.0,417.04877323527904,417.04877323527904,3,8,3,19,14,7,1,19.727922061357845,424.0,0.0
547,547.0,10420,10420.0,419.2203461105329,419.2203461105329,4,12,4,22,17,10,1,2.171572875253844,-85.0,1.0
548,548.0,10090,10090.0,405.19090885901,405.19090885901,3,5,3,19,14,7,1,-14.029437251522893,-330.0,-1.0
549,549.0,9771,9771.0,383.39191898578673,383.39191898578673,3,5,3,19,14,7,1,-21.798989873223263,-319.0,0.0
550,550.0,9771,9771.0,383.39191898578673,383.39191898578673,3,5,3,19,14,7,1,0.0,0.0,0.0
551,551.0,10334,10334.0,417.84776310850236,417.84776310850236,4,9,4,20,16,10,1,34.45584412271563,563.0,1.0
552,552.0,10201,10201.0,426.0904037956217,426.0904037956217,4,9,4,18,15,10,1,8.24264068711932,-133.0,0.0
553,553.0,10380,10380.0,433.1614716074872,433.1614716074872,4,9,4,18,15,10,1,7.071067811865532,179.0,0.0
554,554.0,10019,10019.0,412.94826817189073,412.94826817189073,4,9,4,18,15,10,1,-20.213203435596483,-361.0,0.0
555,555.0,10024,10024.0,409.8477631085024,409.8477631085024,4,9,4,18,15,10,1,-3.1005050633883116,5.0,0.0
556,556.0,10024,10024.0,409.8477631085024,409.8477631085024,4,9,4,18,15,10,1,0.0,0.0,0.0
557,557.0,10234,10234.0,429.19090885900994,429.19090885900994,4,9,4,18,15,8,2,19.343145750507517,210.0,0.0
558,558.0,10166,10166.0,426.77669529663683,426.77669529663683,4,9,4,16,14,8,2,-2.4142135623731065,-68.0,0.0
559,559.0,9832,9832.0,403.60512242138316,403.60512242138316,4,8,4,18,15,10,1,-23.171572875253673,-334.0,0.0
560,560.0,10413,10413.0,438.84776310850236,438.84776310850236,5,12,5,19,17,11,2,35.242640687119206,581.0,1.0
561,561.0,9723,9723.0,397.4629867976522,397.4629867976522,3,5,3,17,13,7,1,-41.38477631085016,-690.0,-2.0
562,562.0,9700,9700.0,396.0487732352791,396.0487732352791,3,5,3,17,13,7,1,-1.4142135623731065,-23.0,0.0
563,563.0,9857,9857.0,409.19090885901005,409.19090885901005,3,5,3,17,13,7,1,13.142135623730951,157.0,0.0
564,564.0,10388,10388.0,454.747258045114,454.747258045114,4,8,4,16,14,10,1,45.556349186103944,531.0,1.0
565,565.0,10483,10483.0,439.57568516986026,439.57568516986026,4,9,4,18,15,10,1,-15.17157287525373,95.0,0.0
566,566.0,9797,9797.0,403.4629867976522,403.4629867976522,3,5,3,17,13,7,1,-36.11269837220806,-686.0,-1.0
567,567.0,10188,10188.0,411.70562748477147,411.70562748477147,3,5,3,17,13,7,1,8.242640687119263,391.0,0.0
568,568.0,10188,10188.0,411.70562748477147,411.70562748477147,3,5,3,17,13,7,1,0.0,0.0,0.0
569,569.0,9909,9909.0,405.46298679765215,405.46298679765215,3,5,3,17,13,7,1,-6.242640687119319,-279.0,0.0
570,570.0,10169,10169.0,439.46298679765215,439.46298679765215,4,9,4,14,13,8,2,34.0,260.0,1.0
571,571.0,10276,10276.0,446.4629867976521,446.4629867976521,5,13,5,15,15,9,3,6.999999999999943,107.0,1.0
572,572.0,10100,10100.0,428.84776310850236,428.84776310850236,4,12,4,16,14,10,1,-17.61522368914973,-176.0,-1.0
573,573.0,9931,9931.0,414.7056274847714,414.7056274847714,4,12,4,16,14,10,1,-14.142135623730951,-169.0,0.0
574,574.0,9951,9951.0,416.1198410471445,416.1198410471445,4,12,4,16,14,10,1,1.4142135623731065,20.0,0.0
575,575.0,10287,10287.0,433.84776310850236,433.84776310850236,4,12,4,16,14,10,1,17.727922061357845,336.0,0.0
576,576.0,9991,9991.0,417.77669529663694,417.77669529663694,4,12,4,16,14,10,1,-16.07106781186542,-296.0,0.0
577,577.0,10041,10041.0,416.1198410471445,416.1198410471445,4,12,4,16,14,10,1,-1.6568542494924259,50.0,0.0
578,578.0,9965,9965.0,426.2203461105329,426.2203461105329,4,9,4,14,13,8,2,10.100505063388368,-76.0,0.0
579,579.0,10403,10403.0,446.7056274847714,446.7056274847714,4,9,4,16,14,8,2,20.485281374238525,438.0,0.0
580,580.0,10403,10403.0,446.7056274847714,446.7056274847714,4,9,4,16,14,8,2,0.0,0.0,0.0
581,581.0,10089,10089.0,398.87720036002526,398.87720036002526,3,8,3,19,14,7,1,-47.828427124746156,-314.0,-1.0
582,582.0,10099,10099.0,401.46298679765215,401.46298679765215,3,8,3,15,12,7,1,2.5857864376268935,10.0,0.0
583,583.0,9476,9476.0,370.5634918610405,370.5634918610405,3,8,3,17,13,7,1,-30.89949493661163,-623.0,0.0
584,584.0,10262,10262.0,421.94826817189073,421.94826817189073,5,15,5,21,18,11,2,51.384776310850214,786.0,2.0
585,585.0,10249,10249.0,418.4335495461293,418.4335495461293,4,12,4,20,16,10,1,-3.514718625761418,-13.0,-1.0
586,586.0,10249,10249.0,418.4335495461293,418.4335495461293,4,12,4,20,16,10,1,0.0,0.0,0.0
587,587.0,10470,10470.0,429.26197667087547,429.26197667087547,4,12,4,20,16,10,1,10.828427124746156,221.0,0.0
588,588.0,9979,9979.0,396.0487732352791,396.0487732352791,3,8,3,21,15,7,1,-33.21320343559637,-491.0,-1.0
589,589.0,10144,10144.0,407.70562748477147,407.70562748477147,3,8,3,19,14,7,1,11.656854249492369,165.0,0.0
590,590.0,10206,10206.0,412.29141392239836,412.29141392239836,3,8,3,21,15,7,1,4.5857864376268935,62.0,0.0
591,591.0,10031,10031.0,402.70562748477147,402.70562748477147,3,5,3,18,14,7,1,-9.585786437626894,-175.0,0.0
592,592.0,10067,10067.0,405.1198410471446,405.1198410471446,3,5,3,18,14,7,1,2.4142135623731065,36.0,0.0
593,593.0,9875,9875.0,397.87720036002526,397.87720036002526,3,5,3,19,14,7,1,-7.242640687119319,-192.0,0.0
594,594.0,10391,10391.0,432.9188309203679,432.9188309203679,4,9,4,20,16,10,1,35.04163056034264,516.0,1.0
595,595.0,10241,10241.0,423.5046173579948,423.5046173579948,4,6,4,20,16,10,1,-9.414213562373106,-150.0,0.0
596,596.0,10294,10294.0,426.6761902332486,426.6761902332486,4,9,4,20,16,10,1,3.171572875253787,53.0,0.0
597,597.0,10089,10089.0,409.60512242138316,409.60512242138316,4,9,4,19,16,10,1,-17.07106781186542,-205.0,0.0
598,598.0,10038,10038.0,406.60512242138316,406.60512242138316,4,9,4,19,16,10,1,-3.0,-51.0,0.0
599,599.0,10224,10224.0,417.4629867976522,417.4629867976522,4,9,4,19,16,10,1,10.857864376269049,186.0,0.0
600,600.0,10125,10125.0,416.70562748477147,416.70562748477147,4,9,4,19,16,10,1,-0.7573593128807374,-99.0,0.0
601,601.0,10083,10083.0,380.9777054234136,380.9777054234136,3,5,3,17,13,7,1,-35.727922061357845,-42.0,-1.0
602,602.0,9967,9967.0,394.8061325481598,394.8061325481598,3,5,3,18,14,7,1,13.828427124746156,-116.0,0.0
603,603.0,10075,10075.0,394.634559672906,394.634559672906,3,5,3,18,14,7,1,-0.17157287525378706,108.0,0.0
604,604.0,9592,9592.0,374.3208511739212,374.3208511739212,3,5,3,18,14,7,1,-20.313708498984795,-483.0,0.0
605,605.0,9592,9592.0,374.3208511739212,374.3208511739212,3,5,3,18,14,7,1,0.0,0.0,0.0
606,606.0,9779,9779.0,382.22034611053283,382.22034611053283,3,5,3,19,14,7,1,7.899494936611632,187.0,0.0
607,607.0,9750,9750.0,390.70562748477147,390.70562748477147,4,9,4,18,15,10,1,8.485281374238639,-29.0,1.0
608,608.0,10691,10691.0,441.57568516986026,441.57568516986026,5,10,5,21,18,11,2,50.870057685088796,941.0,1.0
609,609.0,9412,9412.0,365.9066376115481,365.9066376115481,3,5,3,17,13,7,1,-75.66904755831217,-1279.0,-2.0
610,610.0,9856,9856.0,384.39191898578673,384.39191898578673,3,5,3,19,14,7,1,18.48528137423864,444.0,0.0
611,611.0,9856,9856.0,384.39191898578673,384.39191898578673,3,5,3,19,14,7,1,0.0,0.0,0.0
612,612.0,10002,10002.0,399.29141392239836,399.29141392239836,3,5,3,18,14,7,1,14.899494936611632,146.0,0.0
613,613.0,10027,10027.0,393.87720036002526,393.87720036002526,3,5,3,19,14,7,1,-5.4142135623731065,25.0,0.0
614,614.0,10010,10010.0,414.04877323527904,414.04877323527904,3,8,3,17,13,7,1,20.171572875253787,-17.0,0.0
615,615.0,10106,10106.0,403.1198410471445,403.1198410471445,4,12,4,20,16,10,1,-10.928932188134524,96.0,1.0
616,616.0,9841,9841.0,390.634559672906,390.634559672906,4,12,4,19,16,10,1,-12.485281374238525,-265.0,0.0
617,617.0,9849,9849.0,391.0487732352791,391.0487732352791,4,12,4,19,16,10,1,0.41421356237310647,8.0,0.0
618,618.0,10104,10104.0,407.1198410471445,407.1198410471445,4,12,4,20,16,10,1,16.07106781186542,255.0,0.0
619,619.0,10162,10162.0,415.26197667087547,415.26197667087547,4,9,4,20,16,10,1,8.142135623730951,58.0,0.0
620,620.0,10003,10003.0,400.0487732352791,400.0487732352791,4,12,4,20,16,10,1,-15.21320343559637,-159.0,0.0
621,621.0,9955,9955.0,395.4629867976522,395.4629867976522,4,12,4,20,16,10,1,-4.5857864376268935,-48.0,0.0
622,622.0,10595,10595.0,425.634559672906,425.634559672906,3,8,3,19,14,7,1,30.171572875253787,640.0,-1.0
623,623.0,10580,10580.0,424.634559672906,424.634559672906,3,8,3,19,14,7,1,-1.0,-15.0,0.0
624,624.0,10261,10261.0,416.63455967290594,416.63455967290594,3,8,3,17,13,7,1,-8.000000000000057,-319.0,0.0
625,625.0,10105,10105.0,400.29141392239836,400.29141392239836,4,12,4,20,16,10,1,-16.343145750507574,-156.0,1.0
626,626.0,9736,9736.0,374.1492782986674,374.1492782986674,3,8,3,19,14,7,1,-26.14213562373095,-369.0,-1.0
627,627.0,9927,9927.0,383.3919189857867,383.3919189857867,3,8,3,19,14,7,1,9.242640687119263,191.0,0.0
628,628.0,10391,10391.0,409.7056274847714,409.7056274847714,4,12,4,20,16,10,1,26.313708498984738,464.0,1.0
629,629.0,10385,10385.0,409.7056274847714,409.7056274847714,4,12,4,20,16,10,1,0.0,-6.0,0.0
630,630.0,10375,10375.0,412.36248173426384,412.36248173426384,4,11,4,20,16,10,1,2.656854249492426,-10.0,0.0
631,631.0,9655,9655.0,367.9066376115481,367.9066376115481,3,8,3,19,14,7,1,-44.455844122715746,-720.0,-1.0
632,632.0,9783,9783.0,393.97770542341357,393.97770542341357,5,15,5,19,17,11,2,26.071067811865476,128.0,2.0
633,633.0,9551,9551.0,370.0782104868019,370.0782104868019,3,8,3,17,13,7,1,-23.89949493661169,-232.0,-2.0
634,634.0,9805,9805.0,382.7350647362943,382.7350647362943,3,8,3,19,14,7,1,12.656854249492426,254.0,0.0
635,635.0,9805,9805.0,382.7350647362943,382.7350647362943,3,8,3,19,14,7,1,0.0,0.0,0.0
636,636.0,9792,9792.0,402.07821048680194,402.07821048680194,3,8,3,15,12,7,1,19.34314575050763,-13.0,0.0
637,637.0,10044,10044.0,411.66399692442883,411.66399692442883,3,8,3,14,12,7,1,9.585786437626894,252.0,0.0
638,638.0,9731,9731.0,389.63455967290594,389.63455967290594,4,12,4,18,15,10,1,-22.029437251522893,-313.0,1.0
639,639.0,10050,10050.0,404.29141392239836,404.29141392239836,4,12,4,18,15,10,1,14.656854249492426,319.0,0.0
640,640.0,9701,9701.0,384.63455967290594,384.63455967290594,4,12,4,18,15,10,1,-19.656854249492426,-349.0,0.0
641,641.0,9979,9979.0,400.2914139223983,400.2914139223983,4,12,4,20,16,10,1,15.656854249492369,278.0,0.0
642,642.0,10236,10236.0,416.1198410471446,416.1198410471446,4,12,4,20,16,10,1,15.82842712474627,257.0,0.0
643,643.0,10135,10135.0,407.2203461105329,407.2203461105329,4,12,4,17,15,10,1,-8.899494936611688,-101.0,0.0
644,644.0,9895,9895.0,397.4629867976522,397.4629867976522,3,8,3,17,13,7,1,-9.75735931288068,-240.0,-1.0
645,645.0,9764,9764.0,387.3208511739212,387.3208511739212,3,8,3,17,13,7,1,-10.142135623731008,-131.0,0.0
646,646.0,10316,10316.0,412.7350647362943,412.7350647362943,3,8,3,17,13,7,1,25.414213562373106,552.0,0.0
647,647.0,10316,10316.0,412.7350647362943,412.7350647362943,3,8,3,17,13,7,1,0.0,0.0,0.0
648,648.0,10238,10238.0,421.8061325481598,421.8061325481598,4,12,4,18,15,10,1,9.071067811865476,-78.0,1.0
649,649.0,9765,9765.0,377.7350647362943,377.7350647362943,3,8,3,18,14,7,1,-44.071067811865476,-473.0,-1.0
650,650.0,10103,10103.0,397.87720036002526,397.87720036002526,4,11,4,20,16,10,1,20.14213562373095,338.0,1.0
651,651.0,10292,10292.0,405.8772003600253,405.8772003600253,4,12,4,20,16,10,1,8.000000000000057,189.0,0.0
652,652.0,9842,9842.0,382.42135623730957,382.42135623730957,3,8,3,19,14,7,1,-23.455844122715746,-450.0,-1.0
